"zipcode","pct_female","total_pop","pct_white","pct_black","pct_latino","pct_foreig","pct_public","pct_never_","pct_povert","median_hh_","gini_index","pct_unempl","pct_bachel","pct_only_e","age_18_19","age_20_24","age_25_34","age_35_44","age_0_5","age_5_9","age_10_14","age_15_17","pct_pop_ch","pop_densit","pct_rentin","median_ren","age_45_54","age_55_64","age_65_74","age_75_84","age_85_plu","trump16pct","ducey18pct","yestaxpct","trump20pct","countyname","pct_emp_info","pct_emp_finance","pct_emp_profess","pct_emp_ed_health","pct_emp_agri","pct_emp_mining","pct_emp_construct","pct_emp_manufac","pct_emp_wholesale","pct_emp_retail","pct_emp_transpo","pct_emp_hospitality","pct_emp_other_serv","pct_emp_govt","case_count_mail","case_count_ed","log_case_count_mail","log_case_count_ed","cases_1k","tribal_zip","under18","age_18_65","over65","ln_pop","yestaxpct_z","emp_pct_chg","pay_pct_chg","emp_pct_loss","pay_pct_loss"
85135,52.5199,377,NA,0,85.4111,9.2838,0,14.2061,21.4854,35938.271241059,0.41245461880985,3.1609,0,27.1429,3.7135,0.2653,9.2838,4.7745,2.6525,4.7745,2.3873,1.5915,-35.5556,855.205,42.246,612.88661008031,10.3448,35.0133,8.2228,8.4881,3.7135,0.25904,0.35118,60.964,0.30853,"Gila",0,0,0,10.8108,0,24.3243,0,27.7027,2.027,10.8108,0,19.5946,0,4.7297,12,13,2.56494935746154,2.63905732961526,31.8302387267905,0,11.4058,63.3952,20.4244,5.93224518744801,0.961324286078767,-22.3849372384937,-0.184318729618602,22.3849372384937,0.184318729618602
85137,45.9179,2413,89.8052,0.9532,41.4836,4.8902,0,34.9536,12.432,57915.159471301,0.38810844720418,5.8082,8.7248,87.1594,0.7874,9.1173,12.1011,9.3659,5.346,9.9047,8.0812,4.3514,-9.1491,11.67,40.6674,942.92926500706,7.9983,10.1948,12.6399,4.4343,4.683,0.52738,0.56805,46.334,0.57469,"Pinal",0,1.5968,9.6806,14.5709,0,25.8483,3.493,10.479,0,10.8782,3.1936,9.2814,1.2974,9.6806,34,36,3.55534806148941,3.61091791264422,14.0903439701616,0,27.6833,49.5648,21.7572,7.78862606562503,-0.177649060643845,-5.58069381598793,8.01173549988716,5.58069381598793,-8.01173549988716
85138,50.7012,37151,66.8327,10.6377,30.0423,11.3698,0.4746,32.4354,7.5911,72547.524018181,0.37443740699834,1.7271,15.5127,78.6026,1.7765,6.7428,10.3066,16.3199,5.1143,8.8907,8.347,5.1143,6.1366,501.5657,24.2451,1354.4217677431,12.2581,9.6067,10.8046,3.2139,1.4374,0.50675,0.58016,48.715,0.49601,"Pinal",1.6709,8.0191,12.8944,20.1605,1.4895,0.4672,4.6444,8.6622,2.5613,12.2788,7.6674,11.7236,2.7537,5.0071,947,1115,6.85435450225502,7.01750614294126,25.4905655298646,0,27.4663,57.0106,15.4559,10.522745967684,0.00771632134839978,2.85381479324403,8.58266712800248,-2.85381479324403,-8.58266712800248
85139,51.4542,18292,67.7236,9.906,26.3667,10.1082,0.8231,34.3789,16.5326,54373.6,0.43326750570193,5.569,8.908,83.3691,4.1166,8.3807,10.7643,13.2025,5.6691,9.0641,6.6204,4.9366,-2.0194,94.5698,31.6913,1239.2595578621,12.4262,11.1907,9.414,3.9307,0.1913,0.50538,0.59761,46.667,0.52194,"Pinal",2.8881,6.7932,12.0678,17.5051,2.2915,0.3797,8,8.7051,1.4644,12.3932,5.3559,10.4678,6.1966,5.4915,376,433,5.93224518744801,6.0730445341004,20.5554340695386,0,26.2902,60.081,13.536,9.81421908477795,-0.151724376812087,-1.38692329465044,3.72041624458974,1.38692329465044,-3.72041624458974
85140,47.7344,50957,89.605,3.4873,19.6911,5.7185,0.5581,30.8156,8.0873,70676.860569174,0.38692579984411,4.0234,15.2355,87.5877,3.7286,5.7696,13.5526,14.9852,8.0578,8.0911,8.3934,4.3978,25.8042,1519.9865,18.5014,1213.070630499,11.4862,9.5257,8.4856,2.7827,0.6927,0.62472,0.69652,41.871,0.65155,"Pinal",0.9249,9.1622,11.4867,23.8015,1.2446,0.1259,5.2349,8.9976,1.937,13.4286,5.6804,9.8935,3.0315,5.0508,753,919,6.62539236800796,6.82437367004309,14.7771650607375,0,28.9401,59.0479,11.961,10.8387374188114,-0.525102105512131,14.7717359697586,15.0522729780426,-14.7717359697586,-15.0522729780426
85141,43.2558,430,67.907,0,74.8837,0,0,25.6219,15.7667,39744.876132614,0.42618418932169,2.9703,1.7422,51.875,6.5116,14.8837,4.6512,4.4186,0,2.3256,7.2093,2.7907,33.1269,10.249,23.6025,907.69339807305,24.186,10.9302,17.6744,0,0.4651,0.58753,0.72962,37.432,0.64659,"Pinal",2.809,9.5506,0,14.6067,0,0,11.7978,12.9213,0,16.8539,5.0562,20.7865,5.618,0,15,16,2.77258872223978,2.83321334405622,34.8837209302326,0,12.3256,65.5813,18.1395,6.06378520868761,-0.870686704698848,3.57142857142857,54.8498845265589,-3.57142857142857,-54.8498845265589
85142,50.1629,70283,89.0002,2.7958,19.117,6.286,0.5598,29.0015,7.9693,84381.766510445,0.3992988704678,1.2532,21.4186,87.5283,2.1968,4.1063,9.5784,17.1962,7.1767,8.7674,10.8817,5.7397,29.2608,989.492,14.151,1357.4728792684,15.0022,9.2469,7.1354,2.184,0.7484,0.64225,0.70269,39.733,0.65897,"Pinal",2.1262,9.2229,11.6387,21.3823,0.644,0.4129,8.0426,8.1782,3.895,11.2751,4.8595,8.4617,4.4959,5.3648,1452,1769,7.28138566357028,7.47873482556787,20.6593344051904,0,32.5655,57.3268,10.0678,11.1602852277873,-0.691549474978497,12.0412334488581,25.0273668494837,-12.0412334488581,-25.0273668494837
85143,52.7788,37174,87.4052,7.0802,23.5649,9.8859,0,34.3766,5.2304,61458.862030467,0.38429861071104,2.5216,10.6107,87.367,2.3834,5.8051,10.2518,15.032,4.6,7.6505,6.943,6.4723,-3.1751,1033.7071,27.981,1272.8154399376,11.8389,11.7797,11.7609,4.5569,0.8474,0.58518,0.64308,45.44,0.60093,"Pinal",2.0128,11.0233,10.2458,23.4136,0.2696,0.5267,5.6872,6.2766,2.4705,13.3057,5.0978,7.6499,4.4771,7.5433,707,829,6.56244409369372,6.72142570079064,19.0186689621779,0,25.6658,57.0909,17.1652,10.5233648711683,-0.24724866228226,3.19715808170515,17.236385181284,-3.19715808170515,-17.236385181284
85145,49.7452,4513,85.5972,0.3988,26.3018,4.0106,0,30.7639,12.5732,65952.87436401,0.36520812636581,5.5155,16.9729,78.7765,3.3237,2.947,16.8846,21.2497,11.5887,11.3007,13.0069,6.7583,110.4944,202.9625,NA,1158.709789715,4.9191,4.2987,1.9499,0.7977,0.4875,0.68346,0.70578,41.712,0.67895,"Pinal",0.4776,4.7164,7.7612,23.4627,0,0,13.9701,2.209,7.9403,11.0448,2.6269,2.6269,9.1343,14.0299,23,27,3.17805383034795,3.3322045101752,5.09638821183248,0,42.6546,53.6228,3.2351,8.414717399827,-0.53748055815252,29.6296296296296,67.9331306990882,-29.6296296296296,-67.9331306990882
85172,44.8988,2323,54.4985,0,79.7245,8.997,0,44.3121,27.938,57791.753948246,0.39077160448287,NA,18.5558,57.4144,6.6724,9.8579,9.8149,23.6332,15.0237,6.4141,4.477,6.8446,68.2114,35.2735,35.6061,948.4,11.4077,3.4869,1.1192,0.6027,0,0.55324,0.66386,37.924,0.59966,"Pinal",1.3416,5.0568,12.0743,11.1455,21.0526,0,1.2384,7.5335,1.3416,2.58,1.548,27.967,5.3664,1.7544,67,78,4.21950770517611,4.36944785246702,28.8420146362462,0,32.7594,64.873,1.7219,7.75061473277041,-0.8323835682267,-4.80591497227357,3.50235805944503,4.80591497227357,-3.50235805944503
85173,56.2075,3085,94.846,0.6483,64.4408,11.3776,0,26.496,21.6207,30583.033098752,0.4359691743126,4.0408,6.1418,46.7979,2.5284,3.5656,14.846,12.6418,5.0243,3.7925,4.8298,1.5559,8.0182,82.673,28.062,747.21668939936,8.6548,19.5786,10.7942,6.8395,4.6029,0.30124,0.39146,56.234,0.36308,"Pinal",1.0726,0.6601,11.0561,22.9373,0,6.9307,11.2211,5.2805,2.0627,10.9736,2.7228,7.7558,1.7327,15.5941,79,84,4.38202663467388,4.44265125649032,25.6077795786062,0,15.2025,61.8152,22.2366,8.03430693633949,0.593084783003035,-4.15647921760391,5.05753368860527,4.15647921760391,-5.05753368860527
85192,37.9391,2135,NA,0,72.8806,1.8735,0,33.6193,20.7369,44353.637554129,0.36502,7.8608,2.284,47.9921,4.8712,1.0304,5.2927,5.9016,0.5152,6.1358,5.9953,6.4169,53.1564,5.8722,9.2992,488,16.6745,28.1967,14.9883,3.1382,0,0.31702,0.39501,58.992,0.36513,"Pinal",0.4219,0.3165,2.9536,30.3797,4.1139,16.6667,5.5907,3.692,0.3165,11.4979,0.211,7.4895,1.0549,15.2954,39,39,3.68887945411394,3.68887945411394,18.2669789227166,0,19.0632,61.9671,18.1265,7.66622192566273,0.807800332576581,4.73684210526316,11.0218569026714,-4.73684210526316,-11.0218569026714
85193,43.8291,5453,54.8322,0.3118,56.8678,35.6134,0,37.2039,32.7675,30832.373156397,0.50769955512061,4.216,1.6464,57.3913,2.9342,4.6396,15.7161,16.4313,4.823,5.5382,10.4346,4.1445,45.9973,21.0483,21.016,686.60196087227,10.2879,7.3171,13.5338,2.7691,1.0086,0.54048,0.65048,42.836,0.58103,"Pinal",2.3657,3.0072,2.8869,14.6351,10.5453,0,8.5004,9.984,1.8444,15.0361,2.1652,13.4723,9.3424,6.2149,130,146,4.87519732320115,4.99043258677874,23.8400880249404,0,24.9403,57.3262,17.3115,8.60392119492606,-0.44997501873241,74.7829681686647,162.64683964501,-74.7829681686647,-162.64683964501
85194,51.3945,7888,81.7444,0.355,29.1075,10.1673,0,15.5263,13.5861,55530.009132842,0.42322,0.7726,15.2747,82.1753,1.179,5.5147,7.1628,8.2784,5.9077,4.1582,7.9488,1.6988,10.3834,103.9322,11.9831,1101.4615413405,9.4954,10.2434,22.287,13.4508,2.3327,0.59119,0.68409,41.685,0.60901,"Pinal",0,7.2099,7.5512,21.2884,2.3038,0,5.8874,6.7833,2.9863,16.5956,6.57,6.2287,2.5171,14.0785,125,142,4.83628190695148,4.96284463025991,15.8468559837728,0,19.7135,41.8737,38.0705,8.97309789628247,-0.539582559544284,-5.54830287206266,-0.647027880063125,5.54830287206266,0.647027880063125
85201,50.8046,53938,72.0809,6.0013,38.9855,17.8149,2.7158,43.8898,25.4229,38382.072705281,0.41599861841834,3.9106,16.0004,66.8486,2.4398,8.3244,20.7497,13.5433,8.6117,7.6644,6.3147,3.187,7.3778,5777.0556,67.1593,892.93915938235,9.1438,10.4509,4.5515,3.3631,1.6055,0.41976,0.51299,57.321,0.42393,"Maricopa",1.6605,8.4999,13.8156,18.6982,0.3344,0.4636,11.2699,5.6767,1.3223,11.3496,4.8864,14.3286,5.6425,2.0518,1736,1928,7.4599147662411,7.56475701290573,32.1851014127331,0,25.7778,64.6519,9.5201,10.8955905177712,0.677709801997395,-1.7695295640915,4.98164840779624,1.7695295640915,-4.98164840779624
85202,49.146,41336,75.7983,4.2191,30.7867,12.0355,2.5028,44.6884,16.2096,48864.298073812,0.45158249424244,2.6481,20.4101,71.3041,3.9796,8.8035,20.4906,13.8765,6.2972,7.1463,4.4731,4.3787,11.9944,6572.9237,56.8317,926.18407286896,10.1703,8.743,7.5406,2.6297,1.408,0.37974,0.45075,61.841,0.37893,"Maricopa",1.8052,12.0021,11.5497,21.4761,0.2395,0.0621,4.9809,7.07,1.9294,11.0751,4.8967,12.8582,6.5422,3.5128,1542,1738,7.34148385236316,7.46106551435428,37.304044900329,0,22.2953,66.0635,11.5783,10.629489069967,1.02960040535941,4.030159471542,8.77746551856327,-4.030159471542,-8.77746551856327
85203,49.157,41636,78.521,5.9132,33.3557,13.9855,4.9002,38.5881,15.3391,51165.238498452,0.44385452905723,2.3766,14.9318,75.1894,3.0478,6.0428,15.71,12.7942,7.5848,7.6256,7.5824,4.6834,17.0603,4544.378,46.9385,936.3816011358,12.5973,11.2811,6.7274,3.2952,0.9607,0.5502,0.64179,45.789,0.55741,"Maricopa",1.5924,7.1999,12.613,21.2266,0.1209,0.2996,9.98,7.8621,1.7763,11.2834,4.8402,11.914,6.5588,2.7328,1128,1274,7.02908756414966,7.15070145759253,27.0919396675953,0,27.4762,61.4732,10.9833,10.6367204566354,-0.220078347996123,-3.09498399146211,3.16879249742905,3.09498399146211,-3.16879249742905
85204,49.9861,71736,76.5055,1.7969,47.1953,17.9491,1.6364,40.0782,20.1577,50679.623717847,0.40334598016621,2.3433,14.3849,63.0936,2.7866,6.825,17.0751,13.1733,8.0434,8.3556,7.2586,3.8934,10.9348,7241.5767,44.8705,972.62998815734,11.9996,10.1316,6.2897,2.5636,1.5669,0.4825,0.55665,53.119,0.48347,"Maricopa",1.5215,7.2008,14.2954,19.0635,0.2801,0.0324,10.0227,8.911,2.07,13.4992,4.199,11.3083,5.1367,2.4592,2378,2673,7.77443551030296,7.89133075766189,33.149325303892,0,27.551,61.9912,10.4202,11.1807479926319,0.350576103916164,-3.09213027499683,7.41037054129878,3.09213027499683,-7.41037054129878
85205,52.6801,42069,93.4132,0.9865,11.745,6.7009,1.5125,24.2397,11.3098,53259.831647431,0.46220204288585,1.6335,19.4923,90.9572,1.2194,4.8896,12.7124,7.414,5.7596,5.781,5.0584,3.3897,1.936,4297.8863,29.813,940.93470536571,12.6649,12.8836,15.4484,8.9638,3.7629,0.58161,0.67028,45.288,0.58309,"Maricopa",1.8409,9.4236,11.8014,22.8359,0,0.378,7.0842,6.5417,1.7861,14.634,6.8212,8.8757,5.5665,2.4107,842,995,6.73696695800186,6.9037472575846,20.014737692838,0,19.9887,51.7839,28.1751,10.6470664063948,-0.259082151598859,2.99968671679198,5.62253226876218,-2.99968671679198,-5.62253226876218
85206,49.8702,39302,88.1075,5.8419,19.3502,7.9334,2.2036,26.6515,13.0046,50684.251083886,0.45083650481979,3.0891,16.1719,90.1077,2.3561,6.6892,13.2869,9.0606,6.2719,5.9615,5.0634,3.1016,15.9864,4119.9527,34.1156,1155.0767344687,9.0377,10.1165,13.9255,10.0046,5.0532,0.57048,0.66001,46.475,0.56211,"Maricopa",2.1375,9.1123,12.4461,20.4994,0.1634,0.2549,6.8833,8.2298,1.3858,13.5639,5.2687,9.5699,6.7983,3.6868,1469,1672,7.29301767977278,7.42237370098682,37.3772327108035,0,20.3984,50.547,28.9833,10.5790306871477,-0.166671942264632,-0.421959669538954,7.11565447921731,0.421959669538954,-7.11565447921731
85207,48.7649,50563,90.3783,3.0259,16.5497,7.4382,0.6753,26.9529,11.6043,69964.226436413,0.44839273109505,2.9492,21.6379,89.2429,2.49,3.9733,10.3198,12.5902,5.5752,6.2477,6.5977,4.0979,7.9921,1693.6299,22.9577,1134.4883069829,15.6419,13.1499,12.1571,5.0452,2.0608,0.61193,0.68981,39.955,0.62519,"Maricopa",2.4588,8.764,12.685,20.1976,0.3688,0.1712,8.9484,9.9276,2.0241,12.5313,6.0988,8.0176,4.9748,2.8321,881,1074,6.78219205600679,6.98007594056176,17.4238079227894,0,22.5185,58.1651,19.2631,10.8309753625035,-0.674266352423992,-1.90582959641256,3.64597536179883,1.90582959641256,-3.64597536179883
85208,48.7954,38518,93.0915,1.8796,23.5656,9.1671,0,28.2132,11.5138,50110.391831118,0.43527629520039,2.2037,16.0652,82.1874,2.5365,5.5636,9.554,13.9182,3.645,3.3049,6.0803,3.8787,7.4361,4288.4643,25.9148,1165.4192203301,9.8759,13.3418,14.9125,8.7492,4.5745,0.573,0.66137,47.719,0.57542,"Maricopa",2.6632,6.2775,9.426,20.6494,0.5969,0.5772,8.5339,9.4916,2.6304,14.1751,5.8445,10.6264,5.3854,3.1223,808,980,6.69579891705849,6.88857245956536,20.9772054623812,0,16.9089,54.79,28.2362,10.5588809434842,-0.0698241744366805,-19.5200862766244,-12.2812932857039,19.5200862766244,12.2812932857039
85209,50.9481,40029,90.377,1.6188,14.6094,7.6669,0.6409,24.7133,9.0832,61759.109011032,0.40649834476912,1.6686,20.0952,88.5678,1.8686,4.8265,12.3685,13.2054,5.0763,5.6409,6.2705,3.8422,-2.7974,3610.8062,23.5195,1226.7930139751,11.2244,8.8311,13.8924,9.9228,2.9629,0.56294,0.64467,48.102,0.57212,"Maricopa",1.818,9.4304,11.9405,23.447,0.2801,0.5657,5.9647,7.1895,2.889,13.5278,6.157,7.0303,5.6132,4.1468,1032,1207,6.94022246911964,7.09672137849476,25.7813085513003,0,20.8299,52.3245,26.7781,10.5973594704105,-0.0400068954349881,-1.02770780856423,6.61247791782582,1.02770780856423,-6.61247791782582
85210,49.9506,41513,70.3804,8.3757,50.8756,19.5625,4.2229,42.0791,26.1309,40831.86740671,0.44056,3.6038,13.9895,61.2254,1.7224,10.2089,18.1172,13.1525,7.3736,9.0478,7.4483,2.3728,8.8124,6305.4689,62.911,896.22329970903,10.7798,11.435,5.8247,1.8139,0.6287,0.36987,0.44401,61.659,0.37485,"Maricopa",1.0255,7.1401,15.487,17.6238,0.2433,0.2289,11.1991,7.6648,1.6646,13.9321,4.4501,12.0719,4.8269,2.442,1438,1604,7.27170370688737,7.38087903556412,34.6397514031749,0,26.2425,65.4158,8.2673,10.6337619101774,1.01543135894085,-5.94934059032866,3.78150200022716,5.94934059032866,-3.78150200022716
